Estacion;Dia_semana;Condicion;Temperatura;Sensacion;Humedad;Velocidad_viento;BiciRentadas;Parte_dia
Verano;0;Despejado;25.84;309.986;0.84;70.015;136;Noche
Verano;0;Despejado;24.9;280.022;0.89;12.998;103;Noche
Verano;0;Despejado;24.9;280.022;0.79;70.015;55;Noche
Verano;1;Despejado;24.9;280.022;0.79;70.015;30;Noche
Verano;1;Despejado;23.96;260.024;0.83;89.981;12;Noche
Verano;1;Despejado;23.02;229.994;0.89;0;7;Noche
Verano;1;Despejado;23.02;229.994;0.89;0;1;Noche
Verano;1;Despejado;23.02;229.994;0.89;70.015;10;Noche
Verano;1;Despejado;24.9;280.022;0.79;60.032;15;Mañana
Verano;1;Despejado;24.9;26.999;0.65;190.012;95;Mañana
Verano;1;Despejado;25.84;289.988;0.62;199.995;267;Mañana
Verano;1;Despejado;26.78;289.988;0.58;220.028;349;Mañana
Verano;1;Despejado;27.72;30.002;0.55;260.027;183;Mañana
Verano;1;Despejado;29.6;329.984;0.52;260.027;124;Mañana
Verano;1;Despejado;30.54;329.984;0.48;239.994;179;Mañana
Verano;1;Despejado;30.54;340.016;0.46;169.979;182;Mañana
Verano;1;Despejado;31.48;340.016;0.44;199.995;151;Tarde
Verano;1;Despejado;30.54;329.984;0.43;199.995;150;Tarde
Verano;1;Despejado;31.48;340.016;0.41;199.995;126;Tarde
Verano;1;Despejado;32.42;349.982;0.39;190.012;282;Tarde
Verano;1;Despejado;32.42;349.982;0.39;110.014;527;Tarde
Verano;1;Despejado;31.48;340.016;0.41;89.981;529;Tarde
Verano;1;Despejado;30.54;329.984;0.43;70.015;416;Tarde
Verano;1;Despejado;29.6;340.016;0.55;0;286;Noche
Verano;1;Despejado;27.72;309.986;0.58;60.032;186;Noche
Verano;1;Despejado;27.72;309.986;0.58;70.015;147;Noche
Verano;1;Despejado;26.78;30.002;0.66;70.015;72;Noche
Verano;2;Despejado;25.84;30.002;0.79;89.981;35;Noche
Verano;2;Despejado;25.84;289.988;0.66;0;14;Noche
Verano;2;Despejado;25.84;289.988;0.7;0;12;Noche
Verano;2;Despejado;25.84;289.988;0.62;0;3;Noche
Verano;2;Despejado;24.9;280.022;0.74;0;7;Noche
Verano;2;Despejado;24.9;26.999;0.65;60.032;30;Mañana
Verano;2;Despejado;25.84;280.022;0.64;0;101;Mañana
Verano;2;Despejado;25.84;30.002;0.74;70.015;343;Mañana
Verano;2;Despejado;26.78;30.002;0.66;0;392;Mañana
Verano;2;Niebla;28.66;329.984;0.62;89.981;175;Mañana
Verano;2;Niebla;29.6;349.982;0.59;150.013;144;Mañana
Verano;2;Despejado;29.6;349.982;0.59;150.013;149;Mañana
Verano;2;Despejado;30.54;360.014;0.56;12.998;185;Mañana
Verano;2;Despejado;31.48;360.014;0.49;110.014;175;Tarde
Verano;2;Despejado;32.42;360.014;0.44;190.012;148;Tarde
Verano;2;Despejado;32.42;349.982;0.39;190.012;164;Tarde
Verano;2;Despejado;32.42;349.982;0.39;199.995;285;Tarde
Verano;2;Despejado;29.6;340.016;0.55;110.014;532;Tarde
Verano;2;Despejado;29.6;340.016;0.55;12.998;585;Tarde
Verano;2;Despejado;29.6;329.984;0.49;70.015;371;Tarde
Verano;2;Despejado;29.6;320.018;0.43;12.998;292;Noche
Verano;2;Despejado;28.66;30.002;0.46;169.979;230;Noche
Verano;2;Despejado;28.66;30.002;0.46;199.995;155;Noche
Verano;2;Despejado;27.72;289.988;0.48;190.012;75;Noche
Verano;3;Despejado;26.78;280.022;0.51;150.013;37;Noche
Verano;3;Despejado;25.84;280.022;0.54;12.998;17;Noche
Verano;3;Despejado;25.84;280.022;0.54;110.014;11;Noche
Verano;3;Despejado;24.9;26.999;0.58;110.014;4;Noche
Verano;3;Despejado;24.9;26.999;0.54;89.981;5;Noche
Verano;3;Despejado;23.96;260.024;0.61;60.032;32;Mañana
Verano;3;Despejado;23.96;260.024;0.61;0;119;Mañana
Verano;3;Despejado;24.9;26.999;0.58;60.032;305;Mañana
Verano;3;Despejado;26.78;280.022;0.51;12.998;399;Mañana
Verano;3;Despejado;27.72;289.988;0.48;150.013;180;Mañana
Verano;3;Despejado;29.6;320.018;0.43;150.013;113;Mañana
Verano;3;Despejado;29.6;309.986;0.41;260.027;149;Mañana
Verano;3;Despejado;30.54;320.018;0.38;199.995;240;Mañana
Verano;3;Despejado;30.54;320.018;0.38;190.012;191;Tarde
Verano;3;Despejado;31.48;320.018;0.34;220.028;178;Tarde
Verano;3;Despejado;32.42;329.984;0.3;220.028;194;Tarde
Verano;3;Despejado;32.42;329.984;0.26;199.995;282;Tarde
Verano;3;Despejado;31.48;309.986;0.26;199.995;584;Tarde
Verano;3;Despejado;30.54;309.986;0.28;199.995;559;Tarde
Verano;3;Despejado;29.6;30.002;0.26;169.979;413;Tarde
Verano;3;Despejado;27.72;280.022;0.31;89.981;312;Noche
Verano;3;Despejado;27.72;280.022;0.33;70.015;209;Noche
Verano;3;Despejado;26.78;26.999;0.37;0;139;Noche
Verano;3;Despejado;26.78;26.999;0.37;60.032;108;Noche
Verano;4;Despejado;24.9;260.024;0.45;70.015;46;Noche
Verano;4;Despejado;24.9;260.024;0.45;89.981;26;Noche
Verano;4;Despejado;23.02;249.992;0.54;89.981;11;Noche
Verano;4;Despejado;22.08;249.992;0.57;89.981;9;Noche
Verano;4;Despejado;22.08;249.992;0.57;110.014;5;Noche
Verano;4;Despejado;22.08;249.992;0.61;12.998;25;Mañana
Verano;4;Despejado;21.14;240.026;0.65;110.014;106;Mañana
Verano;4;Despejado;23.02;249.992;0.54;89.981;307;Mañana
Verano;4;Despejado;24.9;260.024;0.45;110.014;390;Mañana
Verano;4;Despejado;25.84;26.999;0.39;150.013;197;Mañana
Verano;4;Despejado;26.78;26.999;0.37;169.979;132;Mañana
Verano;4;Despejado;27.72;280.022;0.35;169.979;187;Mañana
Verano;4;Despejado;28.66;289.988;0.31;169.979;214;Mañana
Verano;4;Despejado;27.72;280.022;0.31;150.013;217;Tarde
Verano;4;Despejado;29.6;30.002;0.29;0;142;Tarde
Verano;4;Despejado;29.6;30.002;0.29;199.995;178;Tarde
Verano;4;Despejado;29.6;30.002;0.27;12.998;298;Tarde
Verano;4;Despejado;29.6;30.002;0.29;169.979;582;Tarde
Verano;4;Despejado;28.66;289.988;0.29;60.032;571;Tarde
Verano;4;Despejado;26.78;26.999;0.35;12.998;371;Tarde
Verano;4;Despejado;25.84;26.999;0.37;89.981;288;Noche
Verano;4;Despejado;24.9;26.999;0.48;60.032;206;Noche
Verano;4;Despejado;24.9;26.999;0.48;0;157;Noche
Verano;4;Despejado;23.02;249.992;0.5;110.014;127;Noche
Verano;5;Despejado;22.08;249.992;0.53;110.014;65;Noche
Verano;5;Despejado;22.08;249.992;0.53;89.981;23;Noche
Verano;5;Despejado;21.14;249.992;0.57;12.998;15;Noche
Verano;5;Despejado;21.14;249.992;0.53;110.014;9;Noche
Verano;5;Despejado;21.14;249.992;0.53;89.981;5;Noche
Verano;5;Despejado;20.2;249.992;0.56;89.981;26;Mañana
Verano;5;Despejado;21.14;249.992;0.5;89.981;76;Mañana
Verano;5;Despejado;22.08;249.992;0.44;110.014;264;Mañana
Verano;5;Despejado;23.96;260.024;0.39;150.013;426;Mañana
Verano;5;Despejado;25.84;26.999;0.34;89.981;205;Mañana
Verano;5;Despejado;26.78;26.999;0.33;70.015;130;Mañana
Verano;5;Despejado;27.72;280.022;0.29;0;156;Mañana
Verano;5;Despejado;29.6;30.002;0.27;0;222;Mañana
Verano;5;Despejado;28.66;289.988;0.29;60.032;253;Tarde
Verano;5;Despejado;29.6;30.002;0.29;12.998;186;Tarde
Verano;5;Despejado;29.6;30.002;0.29;110.014;249;Tarde
Verano;5;Despejado;30.54;309.986;0.28;0;334;Tarde
Verano;5;Despejado;30.54;309.986;0.26;0;516;Tarde
Verano;5;Despejado;27.72;289.988;0.4;199.995;465;Tarde
Verano;5;Despejado;26.78;280.022;0.42;150.013;385;Tarde
Verano;5;Despejado;25.84;26.999;0.42;150.013;287;Noche
Verano;5;Despejado;24.9;26.999;0.48;89.981;226;Noche
Verano;5;Despejado;23.96;260.024;0.51;0;231;Noche
Verano;5;Despejado;23.96;260.024;0.51;0;151;Noche
Verano;6;Despejado;23.96;260.024;0.51;70.015;84;Noche
Verano;6;Niebla;23.96;260.024;0.57;60.032;77;Noche
Verano;6;Despejado;23.96;260.024;0.57;0;74;Noche
Verano;6;Despejado;23.02;249.992;0.65;89.981;27;Noche
Verano;6;Niebla;22.08;240.026;0.73;89.981;10;Noche
Verano;6;Despejado;22.08;240.026;0.73;70.015;18;Mañana
Verano;6;Despejado;22.08;240.026;0.73;60.032;22;Mañana
Verano;6;Niebla;23.02;249.992;0.74;12.998;44;Mañana
Verano;6;Niebla;24.9;26.999;0.65;110.014;118;Mañana
Verano;6;Niebla;24.9;280.022;0.74;110.014;208;Mañana
Verano;6;Niebla;25.84;30.002;0.74;150.013;260;Mañana
Verano;6;Niebla;26.78;30.002;0.7;12.998;314;Mañana
Verano;6;Niebla;23.02;229.994;0.89;110.014;421;Mañana
Verano;6;Niebla;26.78;309.986;0.74;220.028;153;Tarde
Verano;6;Despejado;26.78;30.002;0.7;169.979;259;Tarde
Verano;6;Lluvia Leve;23.96;260.024;0.79;239.994;358;Tarde
Verano;6;Niebla;24.9;280.022;0.74;190.012;281;Tarde
Verano;6;Niebla;25.84;30.002;0.74;169.979;269;Tarde
Verano;6;Despejado;24.9;280.022;0.74;150.013;292;Tarde
Verano;6;Niebla;23.96;260.024;0.79;190.012;237;Tarde
Verano;6;Niebla;23.96;260.024;0.83;150.013;183;Noche
Verano;6;Niebla;23.96;260.024;0.83;260.027;167;Noche
Verano;6;Niebla;23.96;260.024;0.83;260.027;154;Noche
Verano;6;Niebla;23.02;240.026;0.83;220.028;120;Noche
Verano;0;Lluvia Leve;23.02;240.026;0.83;199.995;90;Noche
Verano;0;Lluvia Leve;22.08;220.028;0.89;150.013;73;Noche
Verano;0;Lluvia Leve;22.08;220.028;0.89;150.013;62;Noche
Verano;0;Niebla;22.08;209.996;0.94;169.979;27;Noche
Verano;0;Lluvia Leve;22.08;209.996;0.94;12.998;3;Noche
Verano;0;Niebla;22.08;209.996;0.94;110.014;10;Mañana
Verano;0;Niebla;22.08;209.996;0.94;70.015;6;Mañana
Verano;0;Niebla;23.02;229.994;0.89;12.998;24;Mañana
Verano;0;Niebla;23.02;229.994;0.89;190.012;41;Mañana
Verano;0;Lluvia Leve;23.02;229.994;0.89;190.012;103;Mañana
Verano;0;Despejado;24.9;280.022;0.79;150.013;183;Mañana
Verano;0;Despejado;24.9;280.022;0.79;12.998;198;Mañana
Verano;0;Niebla;24.9;280.022;0.79;150.013;281;Mañana
Verano;0;Despejado;25.84;30.002;0.74;169.979;377;Tarde
Verano;0;Despejado;26.78;30.002;0.7;12.998;370;Tarde
Verano;0;Despejado;26.78;30.002;0.66;12.998;331;Tarde
Verano;0;Despejado;26.78;30.002;0.66;110.014;292;Tarde
Verano;0;Despejado;27.72;309.986;0.62;89.981;329;Tarde
Verano;0;Despejado;26.78;30.002;0.66;110.014;347;Tarde
Verano;0;Despejado;25.84;30.002;0.74;150.013;259;Tarde
Verano;0;Despejado;24.9;280.022;0.84;110.014;193;Noche
Verano;0;Lluvia Leve;20.2;20.003;0.88;329.975;155;Noche
Verano;0;Lluvia Leve;20.2;20.003;0.88;329.975;39;Noche
Verano;0;Lluvia Leve;20.2;209.996;0.83;0;27;Noche
Verano;1;Lluvia Leve;20.2;20.003;0.88;60.032;25;Noche
Verano;1;Niebla;20.2;20.003;0.88;89.981;10;Noche
Verano;1;Niebla;20.2;209.996;0.83;0;3;Noche
Verano;1;Despejado;20.2;209.996;0.83;12.998;7;Noche
Verano;1;Despejado;20.2;209.996;0.83;89.981;5;Noche
Verano;1;Niebla;20.2;20.003;0.88;12.998;17;Mañana
Verano;1;Despejado;20.2;20.003;0.88;169.979;90;Mañana
Verano;1;Despejado;20.2;20.003;0.88;169.979;258;Mañana
Verano;1;Despejado;22.08;229.994;0.78;220.028;355;Mañana
Verano;1;Despejado;22.08;229.994;0.78;220.028;222;Mañana
Verano;1;Despejado;23.96;260.024;0.69;190.012;141;Mañana
Verano;1;Niebla;25.84;289.988;0.62;169.979;153;Mañana
Verano;1;Despejado;26.78;289.988;0.58;190.012;178;Mañana
Verano;1;Despejado;28.66;309.986;0.52;190.012;193;Tarde
Verano;1;Despejado;26.78;289.988;0.55;60.032;151;Tarde
Verano;1;Lluvia Leve;26.78;289.988;0.55;199.995;182;Tarde
Verano;1;Despejado;26.78;289.988;0.55;220.028;283;Tarde
Verano;1;Despejado;26.78;280.022;0.51;190.012;530;Tarde
Verano;1;Despejado;24.9;26.999;0.65;12.998;483;Tarde
Verano;1;Despejado;24.9;26.999;0.65;0;397;Tarde
Verano;1;Despejado;23.02;249.992;0.74;89.981;285;Noche
Verano;1;Despejado;23.02;249.992;0.65;12.998;184;Noche
Verano;1;Despejado;23.02;249.992;0.69;169.979;98;Noche
Verano;1;Despejado;22.08;240.026;0.69;150.013;88;Noche
Verano;2;Despejado;22.08;240.026;0.69;70.015;31;Noche
Verano;2;Despejado;22.08;240.026;0.69;110.014;16;Noche
Verano;2;Despejado;21.14;229.994;0.73;150.013;4;Noche
Verano;2;Despejado;21.14;229.994;0.73;150.013;6;Noche
Verano;2;Despejado;22.08;240.026;0.69;199.995;5;Noche
Verano;2;Despejado;21.14;229.994;0.73;190.012;30;Mañana
Verano;2;Despejado;21.14;229.994;0.73;220.028;119;Mañana
Verano;2;Despejado;22.08;240.026;0.69;169.979;346;Mañana
Verano;2;Despejado;24.9;26.999;0.58;300.026;441;Mañana
Verano;2;Despejado;23.96;260.024;0.61;190.012;198;Mañana
Verano;2;Despejado;24.9;26.999;0.58;260.027;111;Mañana
Verano;2;Despejado;26.78;280.022;0.51;150.013;150;Mañana
Verano;2;Despejado;27.72;289.988;0.48;220.028;162;Mañana
Verano;2;Despejado;27.72;289.988;0.48;199.995;192;Tarde
Verano;2;Despejado;27.72;289.988;0.45;279.993;182;Tarde
Verano;2;Despejado;29.6;309.986;0.41;199.995;159;Tarde
Verano;2;Despejado;29.6;309.986;0.41;150.013;303;Tarde
Verano;2;Despejado;27.72;289.988;0.45;220.028;600;Tarde
Verano;2;Despejado;27.72;289.988;0.45;150.013;570;Tarde
Verano;2;Despejado;26.78;280.022;0.48;12.998;376;Tarde
Verano;2;Despejado;26.78;280.022;0.51;0;280;Noche
Verano;2;Despejado;25.84;280.022;0.54;0;215;Noche
Verano;2;Despejado;24.9;26.999;0.61;0;152;Noche
Verano;2;Despejado;23.02;249.992;0.65;89.981;77;Noche
Verano;3;Despejado;23.02;249.992;0.69;60.032;24;Noche
Verano;3;Despejado;22.08;240.026;0.73;110.014;14;Noche
Verano;3;Despejado;23.02;249.992;0.69;0;6;Noche
Verano;3;Despejado;22.08;229.994;0.78;0;5;Noche
Verano;3;Despejado;22.08;240.026;0.73;0;5;Noche
Verano;3;Despejado;22.08;240.026;0.73;0;28;Mañana
Verano;3;Despejado;21.14;229.994;0.78;0;105;Mañana
Verano;3;Despejado;23.02;249.992;0.65;60.032;308;Mañana
Verano;3;Despejado;24.9;26.999;0.54;110.014;487;Mañana
Verano;3;Despejado;26.78;280.022;0.48;60.032;209;Mañana
Verano;3;Despejado;27.72;289.988;0.43;60.032;118;Mañana
Verano;3;Despejado;28.66;30.002;0.43;70.015;128;Mañana
Verano;3;Despejado;29.6;320.018;0.43;190.012;189;Mañana
Verano;3;Despejado;29.6;309.986;0.41;12.998;176;Tarde
Verano;3;Despejado;30.54;320.018;0.36;110.014;192;Tarde
Verano;3;Despejado;29.6;320.018;0.43;89.981;159;Tarde
Verano;3;Despejado;30.54;329.984;0.43;150.013;300;Tarde
Verano;3;Despejado;29.6;329.984;0.49;150.013;552;Tarde
Verano;3;Despejado;27.72;30.002;0.55;169.979;556;Tarde
Verano;3;Despejado;27.72;30.002;0.55;150.013;347;Tarde
Verano;3;Despejado;26.78;289.988;0.58;169.979;280;Noche
Verano;3;Despejado;25.84;289.988;0.62;150.013;230;Noche
Verano;3;Despejado;24.9;26.999;0.65;12.998;171;Noche
Verano;3;Despejado;24.9;26.999;0.65;190.012;105;Noche
Verano;4;Despejado;23.96;260.024;0.65;89.981;56;Noche
Verano;4;Niebla;23.02;249.992;0.65;110.014;24;Noche
Verano;4;Despejado;23.02;249.992;0.65;150.013;6;Noche
Verano;4;Despejado;23.02;249.992;0.69;190.012;6;Noche
Verano;4;Despejado;22.08;240.026;0.73;150.013;9;Noche
Verano;4;Despejado;22.08;229.994;0.78;190.012;27;Mañana
Verano;4;Niebla;22.08;229.994;0.78;169.979;103;Mañana
Verano;4;Despejado;22.08;229.994;0.78;199.995;308;Mañana
Verano;4;Despejado;23.02;249.992;0.74;190.012;420;Mañana
Verano;4;Despejado;25.84;289.988;0.66;169.979;228;Mañana
Verano;4;Despejado;26.78;30.002;0.66;169.979;129;Mañana
Verano;4;Despejado;27.72;309.986;0.58;169.979;141;Mañana
Verano;4;Despejado;29.6;329.984;0.52;190.012;173;Mañana
Verano;4;Despejado;29.6;329.984;0.52;239.994;187;Tarde
Verano;4;Despejado;30.54;340.016;0.46;220.028;182;Tarde
Verano;4;Despejado;29.6;320.018;0.46;239.994;174;Tarde
Verano;4;Despejado;29.6;320.018;0.46;239.994;245;Tarde
Verano;4;Lluvia Leve;29.6;320.018;0.46;199.995;409;Tarde
Verano;4;Lluvia Leve;27.72;30.002;0.55;169.979;274;Tarde
Verano;4;Despejado;23.02;240.026;0.83;70.015;141;Tarde
Verano;4;Despejado;23.02;240.026;0.83;70.015;165;Noche
Verano;4;Niebla;23.96;260.024;0.79;0;149;Noche
Verano;4;Niebla;24.9;280.022;0.74;70.015;135;Noche
Verano;4;Niebla;24.9;280.022;0.74;89.981;114;Noche
Verano;5;Lluvia Leve;23.96;260.024;0.69;12.998;62;Noche
Verano;5;Lluvia Leve;22.08;220.028;0.89;0;20;Noche
Verano;5;Lluvia Leve;22.08;220.028;0.83;0;8;Noche
Verano;5;Despejado;22.08;229.994;0.78;0;3;Noche
Verano;5;Despejado;22.08;220.028;0.83;0;8;Noche
Verano;5;Despejado;22.08;220.028;0.83;0;17;Mañana
Verano;5;Despejado;22.08;220.028;0.83;0;93;Mañana
Verano;5;Niebla;23.02;240.026;0.83;60.032;263;Mañana
Verano;5;Niebla;23.02;240.026;0.83;0;398;Mañana
Verano;5;Despejado;24.9;26.999;0.65;89.981;218;Mañana
Verano;5;Despejado;25.84;289.988;0.62;60.032;165;Mañana
Verano;5;Niebla;25.84;289.988;0.66;60.032;165;Mañana
Verano;5;Niebla;26.78;289.988;0.62;60.032;222;Mañana
Verano;5;Niebla;27.72;309.986;0.62;12.998;232;Tarde
Verano;5;Despejado;28.66;320.018;0.55;12.998;220;Tarde
Verano;5;Despejado;29.6;329.984;0.49;70.015;222;Tarde
Verano;5;Despejado;29.6;329.984;0.49;0;327;Tarde
Verano;5;Despejado;27.72;309.986;0.58;350.008;527;Tarde
Verano;5;Despejado;27.72;309.986;0.58;350.008;425;Tarde
Verano;5;Lluvia Leve;21.14;229.994;0.73;310.009;165;Tarde
Verano;5;Lluvia Leve;21.14;220.028;0.83;199.995;58;Noche
Verano;5;Despejado;21.14;220.028;0.83;89.981;107;Noche
Verano;5;Despejado;20.2;20.003;0.88;89.981;122;Noche
Verano;5;Niebla;20.2;20.003;0.88;60.032;106;Noche
Verano;6;Despejado;20.2;20.003;0.88;0;128;Noche
Verano;6;Despejado;21.14;220.028;0.83;0;47;Noche
Verano;6;Despejado;21.14;229.994;0.78;0;69;Noche
Verano;6;Despejado;21.14;229.994;0.78;0;51;Noche
Verano;6;Niebla;20.2;20.003;0.88;0;7;Noche
Verano;6;Despejado;20.2;209.996;0.83;0;8;Mañana
Verano;6;Niebla;20.2;209.996;0.83;89.981;24;Mañana
Verano;6;Despejado;21.14;220.028;0.83;0;44;Mañana
Verano;6;Despejado;23.02;249.992;0.69;0;133;Mañana
Verano;6;Despejado;24.9;26.999;0.65;0;190;Mañana
Verano;6;Despejado;25.84;289.988;0.62;70.015;306;Mañana
Verano;6;Despejado;25.84;280.022;0.58;0;338;Mañana
Verano;6;Despejado;26.78;289.988;0.58;89.981;409;Mañana
Verano;6;Despejado;27.72;30.002;0.55;89.981;378;Tarde
Verano;6;Despejado;29.6;329.984;0.49;12.998;375;Tarde
Verano;6;Despejado;29.6;320.018;0.43;12.998;390;Tarde
Verano;6;Despejado;29.6;320.018;0.46;12.998;373;Tarde
Verano;6;Despejado;29.6;329.984;0.49;12.998;383;Tarde
Verano;6;Despejado;27.72;309.986;0.58;169.979;394;Tarde
Verano;6;Despejado;26.78;289.988;0.62;12.998;291;Tarde
Verano;6;Despejado;26.78;289.988;0.62;150.013;248;Noche
Verano;6;Despejado;25.84;289.988;0.7;150.013;225;Noche
Verano;6;Niebla;24.9;280.022;0.74;12.998;223;Noche
Verano;6;Despejado;24.9;280.022;0.74;89.981;157;Noche
Verano;0;Despejado;24.9;280.022;0.74;12.998;74;Noche
Verano;0;Despejado;23.96;260.024;0.79;150.013;86;Noche
Verano;0;Despejado;23.96;260.024;0.79;12.998;64;Noche
Verano;0;Despejado;23.02;240.026;0.83;150.013;51;Noche
Verano;0;Despejado;23.96;260.024;0.83;150.013;6;Noche
Verano;0;Despejado;23.02;229.994;0.89;199.995;8;Mañana
Verano;0;Despejado;23.02;229.994;0.89;190.012;14;Mañana
Verano;0;Despejado;23.96;260.024;0.83;199.995;31;Mañana
Verano;0;Despejado;24.9;280.022;0.79;150.013;92;Mañana
Verano;0;Despejado;25.84;30.002;0.74;150.013;231;Mañana
Verano;0;Despejado;26.78;309.986;0.74;169.979;274;Mañana
Verano;0;Despejado;29.6;360.014;0.63;190.012;313;Mañana
Verano;0;Despejado;30.54;36.998;0.59;190.012;374;Mañana
Verano;0;Despejado;29.6;349.982;0.59;279.993;310;Tarde
Verano;0;Lluvia Leve;24.9;280.022;0.79;260.027;235;Tarde
Verano;0;Despejado;24.9;280.022;0.84;190.012;68;Tarde
Verano;0;Despejado;25.84;30.002;0.79;110.014;258;Tarde
Verano;0;Despejado;25.84;30.002;0.79;89.981;270;Tarde
Verano;0;Despejado;25.84;30.002;0.79;169.979;311;Tarde
Verano;0;Despejado;25.84;289.988;0.7;169.979;282;Tarde
Verano;0;Despejado;24.9;280.022;0.79;169.979;181;Noche
Verano;0;Despejado;24.9;280.022;0.79;169.979;138;Noche
Verano;0;Niebla;24.9;280.022;0.79;12.998;134;Noche
Verano;0;Despejado;24.9;280.022;0.74;110.014;68;Noche
Verano;1;Despejado;23.96;260.024;0.79;110.014;40;Noche
Verano;1;Despejado;23.96;260.024;0.79;60.032;21;Noche
Verano;1;Niebla;24.9;26.999;0.65;70.015;8;Noche
Verano;1;Lluvia Leve;24.9;26.999;0.65;89.981;5;Noche
Verano;1;Despejado;23.96;260.024;0.65;12.998;12;Noche
Verano;1;Despejado;23.02;249.992;0.65;239.994;24;Mañana
Verano;1;Despejado;23.02;249.992;0.61;199.995;112;Mañana
Verano;1;Despejado;23.02;249.992;0.61;220.028;281;Mañana
Verano;1;Despejado;23.02;249.992;0.61;220.028;351;Mañana
Verano;1;Despejado;23.96;260.024;0.54;169.979;187;Mañana
Verano;1;Despejado;24.9;26.999;0.48;190.012;121;Mañana
Verano;1;Despejado;25.84;26.999;0.34;220.028;131;Mañana
Verano;1;Despejado;26.78;26.999;0.35;260.027;207;Mañana
Verano;1;Despejado;26.78;26.999;0.3;310.009;205;Tarde
Verano;1;Despejado;26.78;26.999;0.3;260.027;225;Tarde
Verano;1;Despejado;26.78;26.999;0.3;199.995;199;Tarde
Verano;1;Despejado;26.78;26.999;0.3;260.027;320;Tarde
Verano;1;Despejado;26.78;26.999;0.27;220.028;591;Tarde
Verano;1;Despejado;25.84;26.999;0.28;199.995;609;Tarde
Verano;1;Despejado;24.9;260.024;0.3;190.012;416;Tarde
Verano;1;Despejado;23.02;249.992;0.34;12.998;268;Noche
Verano;1;Despejado;22.08;249.992;0.38;12.998;208;Noche
Verano;1;Despejado;22.08;249.992;0.38;199.995;153;Noche
Verano;1;Despejado;21.14;249.992;0.41;169.979;64;Noche
Verano;2;Despejado;20.2;249.992;0.43;12.998;35;Noche
Verano;2;Despejado;19.26;20.003;0.49;12.998;19;Noche
Verano;2;Despejado;18.32;189.998;0.52;12.998;6;Noche
Verano;2;Despejado;18.32;189.998;0.52;190.012;6;Noche
Verano;2;Despejado;17.38;180.032;0.56;110.014;5;Noche
Verano;2;Despejado;17.38;180.032;0.56;12.998;36;Mañana
Verano;2;Despejado;17.38;180.032;0.6;12.998;114;Mañana
Verano;2;Despejado;20.2;249.992;0.49;12.998;344;Mañana
Verano;2;Niebla;21.14;249.992;0.5;0;504;Mañana
Verano;2;Niebla;23.02;249.992;0.44;0;225;Mañana
Verano;2;Despejado;24.9;260.024;0.37;0;148;Mañana
Verano;2;Despejado;24.9;260.024;0.34;70.015;186;Mañana
Verano;2;Despejado;24.9;260.024;0.39;60.032;237;Mañana
Verano;2;Despejado;25.84;26.999;0.3;70.015;234;Tarde
Verano;2;Despejado;25.84;26.999;0.3;60.032;651;Tarde
Verano;2;Despejado;25.84;26.999;0.34;150.013;601;Tarde
Verano;2;Despejado;25.84;26.999;0.32;89.981;444;Tarde
Verano;2;Despejado;25.84;26.999;0.34;150.013;472;Tarde
Verano;2;Despejado;25.84;26.999;0.34;12.998;519;Tarde
Verano;2;Despejado;23.02;249.992;0.5;150.013;367;Tarde
Verano;2;Despejado;22.08;249.992;0.53;169.979;260;Noche
Verano;2;Despejado;21.14;249.992;0.57;0;211;Noche
Verano;2;Despejado;21.14;249.992;0.57;89.981;191;Noche
Verano;2;Despejado;21.14;240.026;0.61;89.981;80;Noche
Verano;3;Despejado;21.14;249.992;0.57;89.981;38;Noche
Verano;3;Despejado;20.2;240.026;0.6;70.015;24;Noche
Verano;3;Despejado;19.26;20.003;0.68;89.981;6;Noche
Verano;3;Despejado;19.26;20.003;0.68;89.981;1;Noche
Verano;3;Despejado;18.32;189.998;0.73;70.015;7;Noche
Verano;3;Despejado;18.32;189.998;0.73;70.015;27;Mañana
Verano;3;Despejado;18.32;189.998;0.73;0;108;Mañana
Verano;3;Despejado;20.2;240.026;0.64;60.032;308;Mañana
Verano;3;Despejado;21.14;240.026;0.69;89.981;468;Mañana
Verano;3;Despejado;22.08;240.026;0.69;169.979;213;Mañana
Verano;3;Despejado;24.9;26.999;0.58;190.012;146;Mañana
Verano;3;Despejado;25.84;280.022;0.54;199.995;185;Mañana
Verano;3;Despejado;26.78;289.988;0.55;220.028;235;Mañana
Verano;3;Despejado;27.72;289.988;0.48;279.993;236;Tarde
